file,title,file_caption_en,file_caption_nl,depicts_P180,depicts_P180_label_en,depicts_P180_description_en,depicts_P180_label_nl,depicts_P180_description_nl,categories,wikidata_usage,wikidata_label
https://commons.wikimedia.org/entity/M123228533,"File:Germaans urnenveld ontgraven onder leiding van dr. F.C. Bursch, 1933.jpg","Germanic urnfield excavated under the direction of Dr. F.C. Bursch, 1933 (1903-1981)","Germaans urnenveld ontgraven onder leiding van dr. F.C. Bursch, 1933 (1903-1981)",Q67197965,Frans Christiaan Bursch,Archaeologist & professor (1903-1981),Frans Christiaan Bursch,Archeoloog & hoogleraar (1903-1981),1933 in Leiden; Archaeological excavations by the Rijksmuseum van Oudheden; De Telegraaf; Frans Christiaan Bursch,Q67197965,Frans Christiaan Bursch
https://commons.wikimedia.org/entity/M144725023,File:Gerrit Besselaar.jpg,"Portrait of Gerrit Besselaar, professor, writer of the first literature history of South Africa (1874-1947)","Portret van Gerrit Besselaar, hoogleraar, schrijver van de eerste literatuurgeschiedenis van Zuid-Afrika (1874-1947)",Q31736779,Gerrit Besselaar,"professor, writer of the first literature history of South Africa (1874-1947)",Gerrit Besselaar,"hoogleraar, schrijver van de eerste literatuurgeschiedenis van Zuid-Afrika (1874-1947)",De katholieke encyclopaedie; Gerrit Besselaar,Q31736779,Gerrit Besselaar
https://commons.wikimedia.org/entity/M145769782,File:Gerrit Frederik van Balen.jpg,"Portrait of Gerrit Frederik van Balen, Dutch doctor (1899-1975)","Portret van Gerrit Frederik van Balen, Nederlands arts (1899-1975)",Q124371445,Gerrit Frederik van Balen,Dutch doctor (1899-1975),Gerrit Frederik van Balen,Nederlands arts (1899-1975),De katholieke encyclopaedie; Gerrit Frederik van Balen,Q124371445,Gerrit Frederik van Balen
https://commons.wikimedia.org/entity/M121511331,File:Gerrit Jan van den Broek.jpg,"Portrait of Gerrit Jan van den Broek, Dutch hydraulic and road engineer (1879-1935)","Portret van Gerrit Jan van den Broek, Nederlands waterbouwkundige en wegbouwingenieur (1879-1935)",Q113501378,Gerrit Jan van den Broek,Dutch hydraulic and road engineer (1879-1935),Gerrit Jan van den Broek,Nederlands waterbouwkundige en wegbouwingenieur (1879-1935),Gerrit Jan van den Broek,Q113501378,Gerrit Jan van den Broek
https://commons.wikimedia.org/entity/M155666255,File:Gerrit Jan Vos Adriaansz.jpg,"Portrait of Gerrit Jan Vos Adriaansz., Dutch pastor (1836-1912)","Portret van Gerrit Jan Vos Adriaansz., Nederlands predikant (1836-1912)",Q131313692,Gerrit Jan Vos Adriaansz.,Dutch pastor (1836-1912),Gerrit Jan Vos Adriaansz.,Nederlands predikant (1836-1912),Christelijke encyclopædie voor het Nederlandsche volk; Gerrit Jan Vos Adriaansz.,Q131313692,Gerrit Jan Vos Adriaansz.
https://commons.wikimedia.org/entity/M146233407,File:Gerrit van der Lee.jpg,"Portrait of Gerrit van der Lee, Dutch chemist (1899-1989)","Portret van Gerrit van der Lee, Nederlands scheikundige (1899-1989)",Q124444583,Gerrit van der Lee,Dutch chemist (1899-1989),Gerrit van der Lee,Nederlands scheikundige (1899-1989),De katholieke encyclopaedie; Gerrit van der Lee,Q124444583,Gerrit van der Lee
https://commons.wikimedia.org/entity/M153878349,File:Gijsbertus (Gijs) Waardenburg (Sparta1938) (cropped).jpg,"Portrait of Gijs Waardenburg, Dutch footballer (1914-1975)","Portret van Gijs Waardenburg, Nederlands voetballer (1914-1975)",Q130466631,Gijs Waardenburg,Dutch footballer (1914-1975),Gijs Waardenburg,Nederlands voetballer (1914-1975),Gijs Waardenburg,,
https://commons.wikimedia.org/entity/M14947426,File:Gillis Johannis le Fèvre de Montigny (1837-1907).jpg,"Portrait of Gillis Le Fèvre, politician (1837-1907)","Portret van Gillis Johannis le Fèvre de Montigny, Nederlands politicus (1837-1907)",Q2221502,Gillis Le Fèvre,politician (1837-1907),Gillis Johannis le Fèvre de Montigny,Nederlands politicus (1837-1907),Gillis Johannis le Fèvre de Montigny (1837-1907),Q2221502,Gillis Le Fèvre
https://commons.wikimedia.org/entity/M95314792,File:Giuseppe ('Beppo') P.S. Occhialini (1907–1993) and Patrick M.S. Blackett (1897–1974) in 1932 or 1933.png,Giuseppe (''Beppo'') P.S. Occhialini  (1907–1993) and Patrick M.S. Blackett (1897–1974) in 1932 or 1933.,Giuseppe (`` Beppo '') P.S. Occhialini (1907–1993) en Patrick M.S. Blackett (1897-1974) in 1932 of 1933.,Q498246,Giuseppe Occhialini,"Italian physicist (1907-1993), who contributed to the discovery of the pion or pi-meson decay",Giuseppe Occhialini,Italiaans natuurkundige (1907-1993),Giuseppe Occhialini; Patrick Blackett,,
https://commons.wikimedia.org/entity/M95314792,File:Giuseppe ('Beppo') P.S. Occhialini (1907–1993) and Patrick M.S. Blackett (1897–1974) in 1932 or 1933.png,Giuseppe (''Beppo'') P.S. Occhialini  (1907–1993) and Patrick M.S. Blackett (1897–1974) in 1932 or 1933.,Giuseppe (`` Beppo '') P.S. Occhialini (1907–1993) en Patrick M.S. Blackett (1897-1974) in 1932 of 1933.,Q184499,Patrick Blackett,British physicist (1897-1974),Patrick Blackett,Brits politicus (1897-1974),Giuseppe Occhialini; Patrick Blackett,,
https://commons.wikimedia.org/entity/M155695308,File:Goffe Elzenga.jpg,"Portrait of Goffe Elzenga, Dutch writer (1856-1918)","Portret van Goffe Elzenga, Nederlandse schrijver (1856-1918)",Q18092976,Goffe Elzenga,Dutch writer (1856-1918),Goffe Elzenga,Nederlandse schrijver (1856-1918),Christelijke encyclopædie voor het Nederlandsche volk; Goffe Elzenga,Q18092976,Goffe Elzenga
https://commons.wikimedia.org/entity/M101613638,"File:Goinga en Heiden, rolschaatswedstrijd.jpg","Portrait of Siem Heiden, Dutch speed skater (1905-1993)","Portret van Siem Heiden, Nederlands schaatser (1905-1993)",Q3911091,Siem Heiden,Dutch speed skater (1905-1993),Siem Heiden,Nederlands schaatser (1905-1993),"1928 in Beverwijk; Breestraat, Beverwijk; Siem Heiden; Speedskaters from the Netherlands",,
https://commons.wikimedia.org/entity/M101586255,File:Gonne Donkers en Jan Langedijk.jpg,"Portrait of Jan Langedijk, Dutch speed skater (1910-1981)","Portret van Jan Langedijk, Nederlands schaatser (1910-1981)",Q1995606,Gonne Donker,speed skater from the Netherlands (1918-2005),Gonne Donker,Nederlands schaatsster (1918-2005),Gonne Donker; Jan Langedijk,,
https://commons.wikimedia.org/entity/M101586255,File:Gonne Donkers en Jan Langedijk.jpg,"Portrait of Jan Langedijk, Dutch speed skater (1910-1981)","Portret van Jan Langedijk, Nederlands schaatser (1910-1981)",Q2173099,Jan Langedijk,Dutch speed skater (1910-1981),Jan Langedijk,Nederlands schaatser (1910-1981),Gonne Donker; Jan Langedijk,,
https://commons.wikimedia.org/entity/M101586253,"File:Gonne Donkers, Nederlands kampioen 1940.jpg","Portrait of Gonne Donker, speed skater from the Netherlands (1918-2005)","Portret van Gonne Donker, Nederlands schaatsster (1918-2005)",Q1995606,Gonne Donker,speed skater from the Netherlands (1918-2005),Gonne Donker,Nederlands schaatsster (1918-2005),Gonne Donker,,
https://commons.wikimedia.org/entity/M101586252,File:Gonne Donkers.jpg,"Portrait of Gonne Donker, speed skater from the Netherlands (1918-2005)","Portret van Gonne Donker, Nederlands schaatsster (1918-2005)",Q1995606,Gonne Donker,speed skater from the Netherlands (1918-2005),Gonne Donker,Nederlands schaatsster (1918-2005),Gonne Donker,Q1995606,Gonne Donker
https://commons.wikimedia.org/entity/M7998068,File:Graaftolstoi.jpg,"Portrait of Leo Tolstoy, Russian author (1828-1910)","Portret van Lev Nikolajevitsj Tolstoj, Russisch schrijver (1828-1910)",Q7243,Leo Tolstoy,Russian author (1828–1910),Lev Nikolajevitsj Tolstoj,Russisch schrijver (1828-1910),De Hollandsche Revue; Leo Tolstoy by Pyotr Pavlov,,
https://commons.wikimedia.org/entity/M111923456,"File:Gravin de Noailles, de bekende Fransche dichteres, poseert voor den kunstschilder Kees van Dongen, 1931.jpg","Portrait of Anna de Noailles, Romanian-French writer (1876-1933)","Gravin de Noailles, de bekende Fransche dichteres, poseert voor den kunstschilder Kees van Dongen, 1931",Q170345,Kees van Dongen,Dutch painter (1877-1968),Kees van Dongen,Nederlands kunstschilder (1877-1968),Kees van Dongen; Media from Algemeen Handelsblad; Portraits of Anna de Noailles,,
https://commons.wikimedia.org/entity/M111923456,"File:Gravin de Noailles, de bekende Fransche dichteres, poseert voor den kunstschilder Kees van Dongen, 1931.jpg","Portrait of Anna de Noailles, Romanian-French writer (1876-1933)","Gravin de Noailles, de bekende Fransche dichteres, poseert voor den kunstschilder Kees van Dongen, 1931",Q6050,Anna de Noailles,Romanian-French writer (1876-1933),Anna de Noailles,Frans schrijfster (1876-1933),Kees van Dongen; Media from Algemeen Handelsblad; Portraits of Anna de Noailles,,
https://commons.wikimedia.org/entity/M90406073,File:Griet Bijlsma.jpg,"Portrait of Grietje Bijlsma, Dutch speed skater (1915-)","Portret van Grietje Bijlsma, Nederlands schaatsster (1915-)",Q18692797,Grietje Bijlsma,Dutch speed skater (1915-),Grietje Bijlsma,Nederlands schaatsster (1915-),Griet Bijlsma; Kortebaanschaatsen,Q18692797,Grietje Bijlsma
https://commons.wikimedia.org/entity/M111638002,"File:Groepsportret voor opening expositie van Piet van Wijngaerdt en Barend Jordens in het Amsterdams Stedelijk Museum, 1925.jpg","Portrait of Louis Saalborn, Dutch actor, theatre director and painter (1891-1957)","Groepsportret voor opening expositie van Piet van Wijngaerdt en Barend Jordens in het Amsterdams Stedelijk Museum, 1925",Q2181316,Piet van Wijngaerdt,Dutch painter (1873-1964),Piet van Wijngaerdt,Nederlands kunstschilder (1873-1964),Barend Jordens; Louis Saalborn; Media from Algemeen Handelsblad; Piet van Wijngaerdt; Stedelijk Museum Amsterdam; Valentijn Van Uytvanck,,
https://commons.wikimedia.org/entity/M111638002,"File:Groepsportret voor opening expositie van Piet van Wijngaerdt en Barend Jordens in het Amsterdams Stedelijk Museum, 1925.jpg","Portrait of Louis Saalborn, Dutch actor, theatre director and painter (1891-1957)","Groepsportret voor opening expositie van Piet van Wijngaerdt en Barend Jordens in het Amsterdams Stedelijk Museum, 1925",Q28748393,Barend Jordens,Dutch sculptor (1888-1972),Barend Jordens,Nederlands beeldhouwer (1888-1972),Barend Jordens; Louis Saalborn; Media from Algemeen Handelsblad; Piet van Wijngaerdt; Stedelijk Museum Amsterdam; Valentijn Van Uytvanck,,
https://commons.wikimedia.org/entity/M111638002,"File:Groepsportret voor opening expositie van Piet van Wijngaerdt en Barend Jordens in het Amsterdams Stedelijk Museum, 1925.jpg","Portrait of Louis Saalborn, Dutch actor, theatre director and painter (1891-1957)","Groepsportret voor opening expositie van Piet van Wijngaerdt en Barend Jordens in het Amsterdams Stedelijk Museum, 1925",Q2280544,Louis Saalborn,"Dutch actor, theatre director and painter (1891-1957)",Louis Saalborn,Nederlands kunstschilder (1891-1957),Barend Jordens; Louis Saalborn; Media from Algemeen Handelsblad; Piet van Wijngaerdt; Stedelijk Museum Amsterdam; Valentijn Van Uytvanck,,
https://commons.wikimedia.org/entity/M111650522,"File:Groningse kunstenaar Josef Cohen in zijn studeerkamer bezig aan zijn nieuwste werk, 1935.jpg","Portrait of Josef Cohen, Dutch writer (1886-1965)","Groningse kunstenaar Josef Cohen in zijn studeerkamer bezig aan zijn nieuwste werk, 1935",Q19975448,Josef Cohen,Dutch writer (1886-1965),Josef Cohen,Nederlands schrijver (1886-1965),Josef Cohen; Nieuwsblad van het Noorden,,
https://commons.wikimedia.org/entity/M81554584,File:Guillaume Frederic Rochat.jpg,"Portrait of Guillaume Frederic Rochat, Dutch university teacher (1876-1965)","Portret van Guillaume Frederic Rochat, Nederlands academisch docent (1876-1965)",Q74621924,Guillaume Frederic Rochat,Dutch university teacher (1876-1965),Guillaume Frederic Rochat,Nederlands academisch docent (1876-1965),Guillaume Frederic Rochat,Q74621924,Guillaume Frederic Rochat
https://commons.wikimedia.org/entity/M145226291,File:Gustave Verriest.jpg,"Portrait of Gustave Verriest, Belgian mathematician and professor (1880-1951)","Portret van Gustave Verriest, Belgisch wiskundige en hoogleraar (1880-1951)",Q109856231,Gustave Verriest,Belgian mathematician and professor (1880-1951),Gustave Verriest,Belgisch wiskundige en hoogleraar (1880-1951),De katholieke encyclopaedie; Gustave Verriest,Q109856231,Gustave Verriest
https://commons.wikimedia.org/entity/M98376300,File:Gérard Hekking - Onze Musici (1923).jpg,"Portrait of Gérard Hekking, French musician (1879-1942)","Portret van Gérard Hekking, Frans cellist (1879-1942)",Q919663,Gérard Hekking,French musician (1879-1942),Gérard Hekking,Frans cellist (1879-1942),Gérard Hekking; Onze Musici (1923),,
https://commons.wikimedia.org/entity/M123807372,"File:H. Cuypers, Med. Doctor -- C. Kruseman - KONB16-394275497 - Prent 1 van 1.jpg","Portrait of Henricus Cuypers, Dutch medical doctor (1751-1827)","Portret van Henricus Cuypers, Nederlandse arts (1751-1827)",Q133580389,Henricus Cuypers,Dutch doctor in Medicine (1751-1827),Henricus Cuypers,Nederlandse arts (1751-1827),Broadsheet prints from Koninklijke Bibliotheek; Broadsheet prints from Koninklijke Bibliotheek - Portraits; Henricus Cuypers,Q133580389,Henricus Cuypers
https://commons.wikimedia.org/entity/M129237389,"File:H. F. Jantzen benoemd tot burgemeester der Westzaan, 1938.jpg","Portrait of Hen Jantzen, Dutch mayor (1886-1967)","H. F. Jantzen benoemd tot burgemeester der Westzaan, 1938",Q107392928,Hen Jantzen,Dutch mayor (1886-1967),Hen Jantzen,Nederlands burgemeester (1886-1967),De Telegraaf; Hen Jantzen,,
https://commons.wikimedia.org/entity/M129229513,"File:H. F. Jantzen benoemd tot burgemeester van Westzaan, 1938.jpg","Portrait of Hen Jantzen, Dutch mayor (1886-1967)","H. F. Jantzen benoemd tot burgemeester van Westzaan, 1938",Q107392928,Hen Jantzen,Dutch mayor (1886-1967),Hen Jantzen,Nederlands burgemeester (1886-1967),Hen Jantzen; Zaans Volksblad,,
https://commons.wikimedia.org/entity/M96151638,File:H. Hofstee Aukema.jpg,"Portrait of Hindrik Hofstee Aukema, Dutch Mayor","Portret van Hindrik Hofstee Aukema, Nederlands burgemeester",Q107112782,Hindrik Hofstee Aukema,Dutch Mayor,Hindrik Hofstee Aukema,Nederlands burgemeester,Hindrik Hofstee Aukema,Q107112782,Hindrik Hofstee Aukema
https://commons.wikimedia.org/entity/M123808484,"File:H. T. D de Favauge, Generaal-Majoor ... -- lithografie door Van den Eijnde - KONB16-350575584 - Prent 1 van 1.jpg","Portrait of Henri Theodore David de Favauge, major General (1782-1855)","Portret van Henri Theodore David de Favauge, generaal-majoor (1782-1855)",Q136325556,Henri Theodore David de Favauge,major General (1782-1855),Henri Theodore David de Favauge,generaal-majoor (1782-1855),Broadsheet prints from Koninklijke Bibliotheek; Broadsheet prints from Koninklijke Bibliotheek - Portraits; Henri Theodore David de Favauge,Q136325556,Henri Theodore David de Favauge
https://commons.wikimedia.org/entity/M89966666,File:H.A. Kaag 1932.jpg,"Portrait of Henricus Kaag, Dutch economist & professor (1897-1970)","Portret van Henricus Kaag, Nederlands econoom, hoogleraar en rector (1897-1970)",Q64418436,Henricus Kaag,Dutch economist & professor (1897-1970),Henricus Kaag,"Nederlands econoom, hoogleraar en rector (1897-1970)",Henricus Kaag,Q64418436,Henricus Kaag
https://commons.wikimedia.org/entity/M90001668,File:H.A. Leenstra.jpg,"Portrait of Hendrik Aukes Leenstra, politician (1877-1945)","Portret van Hendrik Aukes Leenstra, politicus (1877-1945)",Q18093271,Hendrik Aukes Leenstra,politician (1877-1945),Hendrik Aukes Leenstra,politicus (1877-1945),Hendrik Aukes Leenstra; Photographs by Albert Jan Gazendam,Q18093271,Hendrik Aukes Leenstra
https://commons.wikimedia.org/entity/M145304892,File:H.A. van der Sterren.jpg,"Portrait of H. A. van der Sterren, Dutch essayist (1904-1974)","Portret van Driek van der Sterren, Nederlands psychiater en essayist (1904-1974)",Q19709239,Driek van der Sterren,Dutch essayist (1904-1974),Driek van der Sterren,Nederlands psychiater en essayist (1904-1974),De katholieke encyclopaedie; H.A. van der Sterren,Q19709239,Driek van der Sterren
https://commons.wikimedia.org/entity/M100039181,"File:H.A. van Oosterzee, 1923.jpg","Portrait from 1923 of Hermannus Adrianus van Oosterzee, Dutch painter (1863-1933)","Portret van Hermannus Adrianus van Oosterzee, Nederlands schilder (1863-1933)",Q18603290,Hermannus Adrianus van Oosterzee,Dutch painter (1863-1933),Hermannus Adrianus van Oosterzee,Nederlands schilder (1863-1933),Black and white photographs of men with moustaches; Herman van Oosterzee,,
https://commons.wikimedia.org/entity/M89162888,File:H.A.C. Banning.jpg,"Portrait of Hendrik Banning, Dutch politician (1900-1970)","Portret van Hendrik Banning, Nederlands politicus (1900-1970)",Q23038623,Hendrik Banning,Dutch politician (1900-1970),Hendrik Banning,Nederlands politicus (1900-1970),Hendrik Banning,Q23038623,Hendrik Banning
https://commons.wikimedia.org/entity/M155341593,File:H.A.C. Malan.jpg,"Portrait of César Malan, Genevan theologian, protestant pastor, teacher, musician, poet and painter (1787-1864)","Portret van César Malan, pastor uit Zwitserland (1787-1864)",Q670768,César Malan,"Genevan theologian, protestant pastor, teacher, musician, poet and painter (1787-1864)",César Malan,pastor uit Zwitserland (1787-1864),Christelijke encyclopædie voor het Nederlandsche volk; César Malan,Q670768,César Malan
https://commons.wikimedia.org/entity/M146221431,File:H.A.F. Lampen.jpg,"Portrait of H.A.F. Lampen, Dutch Franciscan friar (1888-1966)","Portret van Willibrord Lampen, Nederlandse Franciscaner monnik (1888-1966)",Q71163671,Willibrord Lampen,Dutch Franciscan friar (1888-1966),Willibrord Lampen,Nederlandse Franciscaner monnik (1888-1966),De katholieke encyclopaedie; H.A.F. Lampen,Q71163671,Willibrord Lampen
https://commons.wikimedia.org/entity/M145984131,File:H.B.J. Florin.jpg,"Portrait of Henri Florin, Ph.D. Universiteit Leiden 1934 (1904-)","Portret van Henri Florin, ph.D. Universiteit Leiden 1934 (1904-)",Q94534744,Henri Florin,Ph.D. Universiteit Leiden 1934 (1904-),Henri Florin,ph.D. Universiteit Leiden 1934 (1904-),De katholieke encyclopaedie; H.B.J. Florin,Q94534744,Henri Florin
https://commons.wikimedia.org/entity/M146303493,File:H.C.J.A. Mosmans.jpg,"Portrait of Henri Mosmans, Dutch religious and author (1866-1945)","Portret van Henri Mosmans, Nederlands religieus en auteur (1866-1945)",Q124459799,Henri Mosmans,Dutch religious and author (1866-1945),Henri Mosmans,Nederlands religieus en auteur (1866-1945),De katholieke encyclopaedie; H.C.J.A. Mosmans,Q124459799,Henri Mosmans
